name,artists,id,tempo,energy,loudness
Can't Hold Us (feat. Ray Dalton),"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",3bidbhpOYeV4knp8AIu8Xn,146.078,0.922,-4.457
Empire State Of Mind,"JAY-Z, Alicia Keys",3xkxcbnc7G3XYuZt6eUnI5,173.521,0.955,-1.533
We Own It (Fast & Furious),"2 Chainz, Wiz Khalifa",00QyLmjxaSEE8qIZQjBXBj,172.078,0.899,-4.573
The Show Goes On,Lupe Fiasco,4NTWZqvfQTlOMitlVn6tew,143.067,0.889,-3.839
